layer,key,shape,numel,norm_a,norm_b,norm_ratio,mean_a,mean_b,mean_ratio,std_a,std_b,std_ratio,zero_frac_a,zero_frac_b,cos_sim,rel_l2_err,mean_rel_diff,max_rel_diff,pearson,max_abs_diff,mean_abs_diff,spearman,q01_abs_diff,q05_abs_diff,q50_abs_diff,q95_abs_diff,q99_abs_diff,shape_a,shape_b,note
16,model.layers.16.self_attn.q_a_proj.weight,"(1536, 7168)",11010048.0,59.526832580566406,333944.6875,0.00017825356917455792,7.903848882051534e-07,-0.035639263689517975,790384.875,0.017939824610948563,100.64215087890625,0.00017825358372647315,0.0,6.721133559040027e-06,-0.0005146907642483711,5609.986328125,65696.7265625,69442838528.0,-0.0005146751645952463,448.056396484375,78.4846420288086,-0.0003994678845629096,1.128547191619873,5.5263671875,63.99102783203125,207.9822998046875,287.971435546875,,,
16,model.layers.16.self_attn.q_b_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,"(12288, 1536)","(24576, 1536)",shape_mismatch
17,model.layers.17.input_layernorm.weight,"(7168,)",7168.0,7.470175743103027,2.8935470581054688,2.581667184829712,0.08796869218349457,0.03396974503993988,2.5896189212799072,0.006826379336416721,0.0037564642261713743,1.8172352313995361,0.0,0.0,0.9910192489624023,0.6183053851127625,0.6118545532226562,0.8586956262588501,0.0067293280735611916,0.197265625,0.053998950868844986,0.0007633994682691991,0.035075683146715164,0.04296875,0.053955078125,0.064208984375,0.072021484375,,,
17,model.layers.17.mlp.gate.e_score_correction_bias,"(256,)",256.0,64.11038970947266,43.221099853515625,1.4833123683929443,4.00665283203125,2.7013132572174072,1.4832240343093872,0.044437240809202194,0.005491227377206087,8.092406272888184,0.0,0.0,0.999936044216156,0.32596534490585327,0.32570594549179077,0.33782467246055603,-0.015730250626802444,1.3724126815795898,1.3053396940231323,-0.025474224239587784,1.0958044528961182,1.2365633249282837,1.3231639862060547,1.3384628295898438,1.357953667640686,,,
17,model.layers.17.mlp.gate.weight,"(256, 7168)",1835008.0,62.7501335144043,49.35975646972656,1.2712812423706055,4.912720396532677e-05,0.00025512880529277027,0.1925584375858307,0.04632286727428436,0.03643706440925598,1.2713117599487305,0.0,0.0,-0.0035506023559719324,1.274495244026184,8.138980865478516,2219793.5,-0.0035581171978265047,0.55224609375,0.046564359217882156,-0.003055236069485545,0.000732421875,0.003654647618532181,0.038818359375,0.115966796875,0.1572265625,,,
17,model.layers.17.mlp.shared_experts.down_proj.weight,"(7168, 2048)",14680064.0,42.14921188354492,247063.15625,0.00017060096433851868,-1.7877213167594164e-06,-0.010178210213780403,-1787721.375,0.011000830680131912,64.48281860351562,0.00017060096433851868,0.0,1.4918191482138354e-05,7.207292219391093e-05,5861.6318359375,83600.359375,43863494656.0,7.20472598914057e-05,448.0595703125,48.01802444458008,0.0003088470839429647,0.62945556640625,3.245849609375,36.00732421875,127.9989013671875,207.968505859375,,,
17,model.layers.17.mlp.shared_experts.gate_proj.weight,"(2048, 7168)",14680064.0,72.22758483886719,181604.40625,0.0003977193555328995,1.7816026229411364e-05,0.012647638097405434,0.0014086444862186909,0.01885119639337063,47.39826202392578,0.0003977191518060863,0.0,2.6702882678364404e-05,-0.001623547519557178,2514.337890625,46348.4296875,48988143616.0,-0.0016238006064668298,448.11328125,31.664037704467773,-0.0008246222860179842,0.369293212890625,1.86572265625,21.994659423828125,95.98797607421875,175.99871826171875,,,
17,model.layers.17.mlp.shared_experts.up_proj.weight,"(2048, 7168)",14680064.0,42.06975173950195,252705.421875,0.00016647744632791728,3.1272691103367833e-06,-0.002167179249227047,3127269.0,0.0109800910577178,65.95543670654297,0.00016647741722408682,0.0,1.5122550394153222e-05,0.0003585151571314782,6006.81982421875,78606.65625,81445306368.0,0.0003585247613955289,448.05126953125,48.94129180908203,0.00039485961315222085,0.630859375,3.2449951171875,36.00567626953125,128.016357421875,207.982421875,,,
17,model.layers.17.post_attention_layernorm.weight,"(7168,)",7168.0,21.914175033569336,21.914501190185547,0.9999850988388062,0.2583734691143036,0.2577229142189026,1.0025242567062378,0.015481705777347088,0.02402975969016552,0.6442722082138062,0.0,0.0,0.9939025640487671,0.11043062061071396,0.08493464440107346,88.8723373413086,0.0006966409855522215,0.2660675048828125,0.014602987095713615,-0.003192558651790023,0.0,0.0,0.009765625,0.0390625,0.1612844467163086,,,
17,model.layers.17.self_attn.kv_a_layernorm.weight,"(512,)",512.0,2.020491600036621,4.783579349517822,0.4223807156085968,0.08911335468292236,0.210981547832489,0.4223751127719879,0.00567626440897584,0.013395138084888458,0.42375558614730835,0.0,0.0,0.9959155917167664,1.3745852708816528,1.4345409870147705,30.716814041137695,-0.014019628055393696,0.21185302734375,0.122173011302948,-0.06557382643222809,0.0925000011920929,0.1064453125,0.12255859375,0.1357421875,0.14154785871505737,,,
